long,lat,fecha_instalacion,elemento,linea_1,linea_2,linea_3,observaciones,calle_nombre,calle_altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.39160600009274,-34.614132649130426,2012-10-01 00:00:00,REFUGIO,50,,,NUEVO,Av. Entre Rios,426,Monserrat,1,1079.0,C1079ABR
-58.391595619848296,-34.61773354992968,2012-10-01 00:00:00,REFUGIO,6,,,NUEVO,Av. Entre Rios,772,Monserrat,1,1080.0,C1080ABO
-58.3912999415429,-34.624428691051314,2012-10-01 00:00:00,REFUGIO,,,,NUEVO,Av. Entre Rios,1334,Constitucion,1,1133.0,C1133AAO
-58.39208573,-34.58342042,2012-10-01 00:00:00,REFUGIO,10,67,130,NUEVO,Av. Figueroa Alcorta,2235,Recoleta,Comuna 2,1425.0,C1425CKB
-58.40896664,-34.57340302,2012-10-01 00:00:00,REFUGIO,67,130,,NUEVO,Av. Figueroa Alcorta,3745,Palermo,COMUNA 14,1425.0,C1425CLD
-58.41102019,-34.57214524,2012-10-01 00:00:00,REFUGIO,130,,,NUEVO,Av. Figueroa Alcorta,3885,Palermo,COMUNA 14,1425.0,C1425CLE
-58.41456444,-34.56958885,2012-10-01 00:00:00,REFUGIO,130,,,NUEVO,Av. Figueroa Alcorta,4689,Palermo,COMUNA 14,1425.0,C1425CLM
-58.42364682148092,-34.5623248584058,2012-10-01 00:00:00,REFUGIO,76,130,,NUEVO,Av. Figueroa Alcorta,5391,Palermo,COMUNA 14,1426.0,C1426CBD
-58.42985400476774,-34.55730560436062,2012-10-01 00:00:00,REFUGIO,37,160,,NUEVO,Av. Figueroa Alcorta,5985,Palermo,COMUNA 14,1426.0,C1426CBJ
-58.43092848982837,-34.55634532444023,2012-10-01 00:00:00,REFUGIO,37,160,,NUEVO,Av. Figueroa Alcorta,6387,Palermo,COMUNA 14,1426.0,C1426CCA
-58.39614104651834,-34.58844171174802,2012-10-01 00:00:00,REFUGIO,60,,,NUEVO,Av. Las Heras,2210,Recoleta,COMUNA 02,1127.0,C1127AAR
-58.396193331045325,-34.58817081864194,2012-10-01 00:00:00,REFUGIO,37,110,,NUEVO,Av. Las Heras,2231,Recoleta,COMUNA 02,1127.0,C1127AAE
-58.39665123153808,-34.58791685770268,2012-10-01 00:00:00,REFUGIO,37,,,NUEVO,Av. Las Heras,2260,Recoleta,COMUNA 02,1127.0,C1127AAR
-58.39695108743204,-34.58755937826257,2012-10-01 00:00:00,REFUGIO,102,108,,NUEVO,Av. Las Heras,2297,Recoleta,COMUNA 02,1127.0,C1127AAE
-58.398011921615634,-34.586879186056834,2012-10-01 00:00:00,REFUGIO,60,102,,NUEVO,Av. Las Heras,2370,Recoleta,COMUNA 02,1425.0,C1425ASN
-58.40014432287316,-34.58471213205297,2012-10-01 00:00:00,REFUGIO,60,118,,NUEVO,Av. Las Heras,2645,Recoleta,COMUNA 02,1425.0,C1425ASD
-58.40073486197051,-34.58442281097661,2012-10-01 00:00:00,REFUGIO,,,,NUEVO,Av. Las Heras,2690,Recoleta,COMUNA 02,1425.0,C1425ASQ
-58.402415731921316,-34.583546274196074,2012-10-01 00:00:00,REFUGIO,41,118,,NUEVO,Av. Las Heras,2910,Recoleta,COMUNA 02,1425.0,C1425AST
-58.40295215611386,-34.58331158694404,2012-10-01 00:00:00,REFUGIO,60,118,,NUEVO,Av. Las Heras,2955,Palermo,COMUNA 14,1425.0,C1425ASG
-58.40687414511074,-34.583130930013866,2012-10-01 00:00:00,REFUGIO,10,110,,NUEVO,Av. Las Heras,3291,Palermo,COMUNA 14,1425.0,C1425ASJ
-58.40801902617864,-34.58290412794333,2012-10-01 00:00:00,REFUGIO,,,,NUEVO,Av. Las Heras,3380,Palermo,COMUNA 14,1425.0,C1425ASX
-58.41159184,-34.58205089,2012-10-01 00:00:00,REFUGIO,41,108,,NUEVO,Av. Las Heras,3722,Palermo,COMUNA 14,1425.0,C1425ATO
-58.41236302,-34.58198783,2012-10-01 00:00:00,REFUGIO,59,93,,NUEVO,Av. Las Heras,3772,Palermo,COMUNA 14,1425.0,C1425ATO
-58.41442363,-34.58161608,2012-10-01 00:00:00,REFUGIO,59,93,108,NUEVO,Av. Las Heras,3927,Palermo,COMUNA 14,1425.0,C1425ATD
-58.41552165,-34.58154703,2012-10-01 00:00:00,REFUGIO,60,118,,NUEVO,Av. Las Heras,4035,Palermo,COMUNA 14,1425.0,C1425ATE
-58.4170271,-34.58168227,2012-10-01 00:00:00,REFUGIO,93,95,,NUEVO,Av. Las Heras,4060,Palermo,COMUNA 14,1425.0,C1425ATR
-58.41876478,-34.58133944,2012-10-01 00:00:00,REFUGIO,128,,,NUEVO,Av. Las Heras,4245,Palermo,COMUNA 14,1425.0,C1425ATG
-58.41946123747207,-34.58152541670527,2012-10-01 00:00:00,REFUGIO,60,128,,NUEVO,Av. Las Heras,4260,Palermo,COMUNA 14,1425.0,C1425ATT
-58.41976105286129,-34.58150616635529,2012-10-01 00:00:00,REFUGIO,37,108,,NUEVO,Av. Las Heras,4280,Palermo,COMUNA 14,1425.0,C1425ATT
-58.419910960531475,-34.5814965411655,2012-10-01 00:00:00,REFUGIO,93,95,,NUEVO,Av. Las Heras,4290,Palermo,COMUNA 14,1425.0,C1425ATT
-58.450535386441395,-34.55264665486459,2012-10-01 00:00:00,REFUGIO,107,,,NUEVO,Av. Monroe,1493,Belgrano,COMUNA 13,1428.0,C1428BKO
-58.42059568992226,-34.58064259570365,2012-10-01 00:00:00,REFUGIO,10,194,,NUEVO,Sarmiento Av.,2602,Palermo,COMUNA 14,1425.0,C1425FGN
-58.420325698398415,-34.58036215930324,2012-10-01 00:00:00,REFUGIO,36,67,,NUEVO,Sarmiento Av.,2620,Palermo,COMUNA 14,1425.0,C1425FGN
-58.41942573975174,-34.579427366935285,2012-10-01 00:00:00,REFUGIO,36,,,NUEVO,Sarmiento Av.,2680,Palermo,COMUNA 14,1425.0,C1425FGN
-58.41557827946675,-34.57543067491255,2012-10-01 00:00:00,REFUGIO,taxi,,,NUEVO,Sarmiento Av.,2702,Palermo,COMUNA 14,1425.0,C1425FGO
-58.41744747231132,-34.57768470331784,2012-10-01 00:00:00,REFUGIO,37,,,NUEVO,Sarmiento Av.,2885,Palermo,COMUNA 14,1425.0,C1425FGC
-58.41800429341014,-34.577950845797055,2012-10-01 00:00:00,REFUGIO,10,,,NUEVO,Sarmiento Av.,2924,Palermo,COMUNA 14,1425.0,C1425FGQ
-58.41108536596687,-34.57053732266415,2012-10-01 00:00:00,REFUGIO,37,60,,NUEVO,Sarmiento Av.,3560,Palermo,COMUNA 14,1425.0,C1425FGW
-58.403194081477544,-34.60638069931607,2012-10-01 00:00:00,REFUGIO,57,,,NUEVO,"SARMIENTO, AV.",2580,,COMUNA 3,,
-58.403194081477544,-34.60638069931607,2012-10-01 00:00:00,REFUGIO,57,,,NUEVO,"SARMIENTO, AV.",2580,,COMUNA 3,,
-58.403194081477544,-34.60638069931607,2012-10-01 00:00:00,REFUGIO,57,,,NUEVO,"SARMIENTO, AV.",2580,,COMUNA 3,,
-58.403194081477544,-34.60638069931607,2012-10-01 00:00:00,REFUGIO,57 DIFERENCIAL,,,NUEVO,"SARMIENTO, AV.",2580,,COMUNA 3,,
-58.38462635,-34.59910032,2012-11-01 00:00:00,REFUGIO,132,,,NUEVO,Av. Córdoba,1239,Retiro,1,1055.0,C1055AAC
-58.38733793,-34.59922849,2012-11-01 00:00:00,REFUGIO,99,109,,NUEVO,Av. Córdoba,1431,Recoleta,Comuna 2,1055.0,C1055AAE
-58.38882015,-34.59930479,2012-11-01 00:00:00,REFUGIO,29,140,,NUEVO,Av. Córdoba,1543,Recoleta,Comuna 2,1055.0,C1055AAF
-58.39215025,-34.59950883,2012-11-01 00:00:00,REFUGIO,132,,,NUEVO,Av. Córdoba,1739,Recoleta,Comuna 2,1055.0,C1055AAH
-58.39689929,-34.59963923,2012-11-01 00:00:00,REFUGIO,29,140,,NUEVO,Av. Córdoba,2077,Recoleta,Comuna 2,1120.0,C1120AAC
-58.40778596,-34.59797057,2012-11-01 00:00:00,REFUGIO,29,,,NUEVO,Av. Córdoba,2871,Recoleta,Comuna 2,1187.0,C1187AAC
-58.41439827,-34.59781696,2012-11-01 00:00:00,REFUGIO,109,,,NUEVO,Av. Córdoba,3397,Recoleta,Comuna 2,1187.0,C1187AAH
-58.42146372,-34.59764972,2012-11-01 00:00:00,REFUGIO,140,,,NUEVO,Av. Córdoba,3885,Palermo,Comuna 14,1188.0,C1188AAE
-58.42959361,-34.59448016,2012-11-01 00:00:00,REFUGIO,151,168,,NUEVO,Av. Córdoba,4571,Palermo,Comuna 14,1414.0,C1414BAD
-58.43995139,-34.58762602,2012-11-01 00:00:00,REFUGIO,151,168,,NUEVO,Av. Córdoba,5597,Palermo,Comuna 14,1414.0,C1414BBB
-58.4358821,-34.59033656,2012-11-01 00:00:00,REFUGIO,151,168,,NUEVO,Av. Córdoba,5187/5171,,Comuna 14,,
-58.424949989010635,-34.57152449403061,2012-11-01 00:00:00,REFUGIO,166,,,NUEVO,Av. Dorrego,3410,Palermo,COMUNA 14,1425.0,C1425GAW
-58.42234176192769,-34.56918570003577,2012-11-01 00:00:00,REFUGIO,130,,,NUEVO,Av. Dorrego,3570,Palermo,COMUNA 14,1425.0,C1425GAZ
-58.42053196015832,-34.56622587639155,2012-11-01 00:00:00,REFUGIO,34,37,,NUEVO,Av. Dorrego,3680,Palermo,COMUNA 14,1425.0,C1425GBN
-58.420080525106414,-34.56519705751331,2012-11-01 00:00:00,REFUGIO,34,160,,NUEVO,Av. Dorrego,3800,Palermo,COMUNA 14,1425.0,C1425GBO
-58.423699397699394,-34.57203773106861,2012-11-01 00:00:00,REFUGIO,160,,,NUEVO,Bullrich Int Av.,78,Palermo,COMUNA 14,1425.0,C1425FTN
 , ,2012-11-01 00:00:00,REFUGIO,50,,,NUEVO,CALZADA CIRCULAR PLAZA DE LOS CONGRESOS,70,,1,,
 , ,2012-11-01 00:00:00,REFUGIO,6,150,,NUEVO,Calzada Circular plaza de los Congresos (Solis),86,,1,,
-58.42532794,-34.57418246,2012-11-01 00:00:00,REFUGIO,160,166,,NUEVO,Cerviño Av.,4815,Palermo,Comuna 14,1425.0,C1425AIB
-58.37471268330753,-34.60724382219865,2012-11-01 00:00:00,REFUGIO,50,146,,NUEVO,DIAGONAL NORTE,567,San Nicolas,1,1035.0,C1035AAA
-58.37677684757017,-34.60638089761264,2012-11-01 00:00:00,REFUGIO,24,29,,NUEVO,DIAGONAL NORTE,720,San Nicolas,1,1035.0,C1035AAP
-58.39344493638116,-34.590617226380175,2012-11-01 00:00:00,REFUGIO,102,110,,NUEVO,Las Heras Av.,1950,Recoleta,COMUNA 02,1127.0,C1127AAO
-58.39788435595783,-34.58675116000353,2012-11-01 00:00:00,REFUGIO,37,95,,NUEVO,Las Heras Av.,2375,Recoleta,COMUNA 02,1425.0,C1425ASA
-58.39853858099195,-34.586397280415994,2012-11-01 00:00:00,REFUGIO,92,93,,NUEVO,Las Heras Av.,2420,Recoleta,COMUNA 02,1425.0,C1425ASO
-58.40283962365357,-34.583549560091186,2012-11-01 00:00:00,REFUGIO,10,59,,NUEVO,Las Heras Av.,2930,Recoleta,COMUNA 02,1425.0,C1425AST
-58.403565218576475,-34.583316355630096,2012-11-01 00:00:00,REFUGIO,37,95,,NUEVO,Las Heras Av.,2995,Palermo,COMUNA 14,1425.0,C1425ASG
-58.392734451340864,-34.591199633951064,2012-11-01 00:00:00,REFUGIO,101,108,,NUEVO,"LAS HERAS, AV.",1878,Recoleta,COMUNA 02,1127.0,C1127AAN
-58.400254921374014,-34.58461233596764,2012-11-01 00:00:00,REFUGIO,93,108,,NUEVO,"LAS HERAS, AV.",2675,Recoleta,COMUNA 02,1425.0,C1425ASD
-58.403378533179335,-34.583314897074864,2012-11-01 00:00:00,REFUGIO,41,59,,NUEVO,"LAS HERAS, AV.",2983,Palermo,COMUNA 14,1425.0,C1425ASG
-58.409108280829955,-34.58256832007608,2012-11-01 00:00:00,REFUGIO,108,110,,NUEVO,"LAS HERAS, AV.",3490,Palermo,COMUNA 14,1425.0,C1425ASY
-58.38235993,-34.62571869,2012-11-01 00:00:00,REFUGIO,53,,,NUEVO,LIMA,1485,Constitucion,1,1138.0,C1138ACE
-58.38235993,-34.62571869,2012-11-01 00:00:00,REFUGIO,53,,,NUEVO,LIMA,1485,Constitucion,1,1138.0,C1138ACE
-58.377893377854406,-34.60568674780683,2012-11-01 00:00:00,REFUGIO,111,,,NUEVO,Roque Saenz Peña ,797,San Nicolas,1,1035.0,C1035AAC
-58.38292246,-34.59902126,2012-12-01 00:00:00,REFUGIO,109,,,NUEVO,Av. Córdoba,1117,Retiro,1,1055.0,C1055AAB
-58.38761887,-34.59924165,2012-12-01 00:00:00,REFUGIO,106,,,NUEVO,Av. Córdoba,1465,Recoleta,Comuna 2,1055.0,C1055AAE
-58.39228806,-34.59951611,2012-12-01 00:00:00,REFUGIO,140,,,NUEVO,Av. Córdoba,1757,Recoleta,Comuna 2,1055.0,C1055AAH
-58.39809137,-34.59966311,2012-12-01 00:00:00,REFUGIO,109,,,NUEVO,Av. Córdoba,2139,Recoleta,Comuna 2,1120.0,C1120AAD
-58.40060503,-34.59945168,2012-12-01 00:00:00,REFUGIO,109,,,NUEVO,Av. Córdoba,2345,Recoleta,Comuna 2,1120.0,C1120AAF
-58.40425273,-34.59806859,2012-12-01 00:00:00,REFUGIO,140,,,NUEVO,Av. Córdoba,2623,Recoleta,Comuna 2,1187.0,C1187AAA
-58.40729001,-34.59796302,2012-12-01 00:00:00,REFUGIO,140,,,NUEVO,Av. Córdoba,2815,Recoleta,Comuna 2,1187.0,C1187AAC
-58.40796309,-34.59797328,2012-12-01 00:00:00,REFUGIO,99,188,,NUEVO,Av. Córdoba,2891,Recoleta,Comuna 2,1187.0,C1187AAC
-58.41152852,-34.59793646,2012-12-01 00:00:00,REFUGIO,29,188,,NUEVO,Av. Córdoba,3181,Recoleta,Comuna 2,1187.0,C1187AAF
-58.41653779,-34.59775221,2012-12-01 00:00:00,REFUGIO,106,140,,NUEVO,Av. Córdoba,3541,Palermo,Comuna 14,1188.0,C1188AAB
-58.42400705,-34.59732481,2012-12-01 00:00:00,REFUGIO,106,140,,NUEVO,Av. Córdoba,4041,Palermo,Comuna 14,1188.0,C1188AAG
-58.43292294,-34.59229171,2012-12-01 00:00:00,REFUGIO,151,168,,NUEVO,Av. Córdoba,4875,Palermo,Comuna 14,1414.0,C1414BAG
-58.4441445,-34.58484721,2012-12-01 00:00:00,REFUGIO,140,,,NUEVO,Av. Córdoba,5963,Palermo,Comuna 14,1414.0,C1414BBF
-58.38236168,-34.6256623,2012-12-01 00:00:00,REFUGIO,,148,,NUEVO,Lima Este,1481,,1,,
-58.38236168,-34.6256623,2012-12-01 00:00:00,REFUGIO,,,,NUEVO,Lima Este,1481,,1,,
-58.38234308,-34.62650843,2012-12-01 00:00:00,REFUGIO,,148,,NUEVO,Lima Este,1553,,1,,
-58.38234308,-34.62650843,2012-12-01 00:00:00,REFUGIO,,,,NUEVO,Lima Este,1553,,1,,
-58.38234356,-34.62655394,2012-12-01 00:00:00,REFUGIO,45,70,,NUEVO,LIMA ESTE,1561,,1,,
-58.38234356,-34.62655394,2012-12-01 00:00:00,REFUGIO,148,,,NUEVO,LIMA ESTE,1561,,1,,
-58.38018835,-34.62636537,2012-12-01 00:00:00,REFUGIO,148,,,NUEVO,LIMA ESTE Y AV. JUAN DE GARAY,S/N 1599,,1,,
-58.38018835,-34.62636537,2012-12-01 00:00:00,REFUGIO,148,,,NUEVO,LIMA ESTE Y AV. JUAN DE GARAY,S/N 1599,,1,,
-58.38226554,-34.62481371,2012-12-01 00:00:00,REFUGIO,,53,,NUEVO,Lima Oeste ,1416,,1,,
-58.38226554,-34.62481371,2012-12-01 00:00:00,REFUGIO,,,,NUEVO,Lima Oeste ,1416,,1,,
-58.38225537,-34.62571201,2012-12-01 00:00:00,REFUGIO,,,,NUEVO,Lima Oeste ,1482,,1,,
-58.38225537,-34.62571201,2012-12-01 00:00:00,REFUGIO,,148,,NUEVO,Lima Oeste ,1482,,1,,
-58.38225537,-34.62571201,2012-12-01 00:00:00,REFUGIO,,,,NUEVO,Lima Oeste ,1482,,1,,
-58.38223067,-34.62648064,2012-12-01 00:00:00,REFUGIO,,148,,NUEVO,Lima Oeste ,1554,,1,,
-58.38223067,-34.62648064,2012-12-01 00:00:00,REFUGIO,,,,NUEVO,Lima Oeste ,1554,,1,,
-58.38142889,-34.62462639,2012-12-01 00:00:00,REFUGIO,148,,,NUEVO,LIMA OESTE Y CONSTITUCION,S/N 1501,,1,,
-58.38142889,-34.62462639,2012-12-01 00:00:00,REFUGIO,148,,,NUEVO,LIMA OESTE Y CONSTITUCION,S/N 1501,,1,,
-58.38224776,-34.62595818,2012-12-01 00:00:00,REFUGIO,51,,,NUEVO,LIMA OESTE Y PAVON,S/N 1489,,1,,
-58.38224776,-34.62595818,2012-12-01 00:00:00,REFUGIO,51,,,NUEVO,LIMA OESTE Y PAVON,S/N 1489,,1,,
-58.36698728,-34.62810988,2013-01-01 00:00:00,REFUGIO,152,159,,NUEVO,Alte Brown Av.,151,Boca,Comuna 4,1155.0,C1155ADB
-58.36670964,-34.62832045,2013-01-01 00:00:00,REFUGIO,129,168,,NUEVO,Alte Brown Av.,183,Boca,Comuna 4,1155.0,C1155ADB
-58.36609868,-34.62840264,2013-01-01 00:00:00,REFUGIO,168,,,NUEVO,Alte Brown Av.,232,Boca,Comuna 4,1155.0,C1155ADP
-58.36297567,-34.63080564,2013-01-01 00:00:00,REFUGIO,33,64,,NUEVO,Alte Brown Av.,653,Boca,Comuna 4,1155.0,C1155AED
-58.36142113,-34.6314904,2013-01-01 00:00:00,REFUGIO,29,53,,NUEVO,Alte Brown Av.,766,Boca,Comuna 4,1155.0,C1155AER
-58.35955016,-34.63432197,2013-01-01 00:00:00,REFUGIO,33,64,,NUEVO,Alte Brown Av.,1077,Boca,Comuna 4,1159.0,C1159ABC
-58.35853458,-34.63572538,2013-01-01 00:00:00,REFUGIO,64,152,,NUEVO,Alte Brown Av.,1254,Boca,Comuna 4,1159.0,C1159ABR
-58.35827095,-34.63654254,2013-01-01 00:00:00,REFUGIO,64,152,,NUEVO,Alte Brown Av.,1351,Boca,Comuna 4,1159.0,C1159ABF
-58.39822973,-34.59966582,2013-01-01 00:00:00,REFUGIO,101,,,NUEVO,Av. Córdoba,2155,Recoleta,Comuna 2,1120.0,C1120AAD
-58.40054241,-34.59945915,2013-01-01 00:00:00,REFUGIO,132,,,NUEVO,Av. Córdoba,2335,Recoleta,Comuna 2,1120.0,C1120AAF
-58.4008555,-34.59942182,2013-01-01 00:00:00,REFUGIO,29,,,NUEVO,Av. Córdoba,2385,Recoleta,Comuna 2,1120.0,C1120AAF
-58.42615547541558,-34.572231182791086,2013-01-01 00:00:00,REFUGIO,160,,,NUEVO,Av. Dorrego,3302,Palermo,COMUNA 14,1425.0,C1425GAW
-58.42269660897833,-34.5695644580451,2013-01-01 00:00:00,REFUGIO,34,,,NUEVO,Av. Dorrego,3550,Palermo,COMUNA 14,1425.0,C1425GAZ
-58.42001387695327,-34.565885893794594,2013-01-01 00:00:00,REFUGIO,34,160,,NUEVO,Av. Dorrego,3691,Palermo,COMUNA 14,1425.0,C1425GBA
-58.418240991240154,-34.563851503593604,2013-01-01 00:00:00,REFUGIO,34,160,,NUEVO,Av. Dorrego,3851,Palermo,COMUNA 14,1425.0,C1425GBC
-58.36176407331661,-34.63126464051443,2013-01-01 00:00:00,REFUGIO,129,159,,NUEVO,"BROWN, ALMIRANTE",734,Boca,COMUNA 04,1155.0,C1155AER
-58.35969896254505,-34.634094280463934,2013-01-01 00:00:00,REFUGIO,25,152,,NUEVO,"BROWN, ALMIRANTE",1055,Boca,COMUNA 04,1159.0,C1159ABC
-58.358627410514025,-34.63557136087057,2013-01-01 00:00:00,REFUGIO,29,53,,NUEVO,"BROWN, ALMIRANTE",1232,Boca,COMUNA 04,1159.0,C1159ABR
-58.35832793028593,-34.636447106762255,2013-01-01 00:00:00,REFUGIO,29,53,,NUEVO,"BROWN, ALMIRANTE",1331,Boca,COMUNA 04,1159.0,C1159ABF
-58.36703452700489,-34.62807404816115,2013-01-01 00:00:00,REFUGIO,29,,,NUEVO,"BROWN, ALMIRANTE ",145,Boca,COMUNA 04,1155.0,C1155ADB
-58.4279597933006,-34.56871881212719,2013-01-01 00:00:00,REFUGIO,TAXI , 01 VEHICULO,,NUEVO,"DEL LIBERTADOR, AV.",4207,Palermo,COMUNA 14,1426.0,C1426BWD
-58.40822028225976,-34.575251589586735,2013-02-01 00:00:00,REFUGIO,102,,,NUEVO,AV. ADOLFO BERRO Y AV. CASARES,3005,,COMUNA 14,,
-58.4202883143267,-34.56581763340981,2013-02-01 00:00:00,REFUGIO,130,160,,NUEVO,Av. Dorrego,3690,Palermo,COMUNA 14,1425.0,C1425GBN
-58.366376288805895,-34.62821719588929,2013-02-01 00:00:00,REFUGIO,29,53,,NUEVO,"BROWN, ALMIRANTE",202,Boca,COMUNA 04,1155.0,C1155ADP
-58.36621201026024,-34.62833092844771,2013-02-01 00:00:00,REFUGIO,152,159,,NUEVO,"BROWN, ALMIRANTE",220,Boca,COMUNA 04,1155.0,C1155ADP
-58.36802469,-34.62329659,2013-03-01 00:00:00,REFUGIO,64,,,NUEVO,"PASEO COLON , AV TRAMO PARQUE",1344,,1,,
-58.36790878,-34.62445839,2013-03-01 00:00:00,REFUGIO,62,143,,NUEVO,"PASEO COLON , AV TRAMO PARQUE",1430,,1,,
-58.36797344,-34.6254843,2013-03-01 00:00:00,REFUGIO,74,93,,NUEVO,"PASEO COLON , AV TRAMO PARQUE",1531,,Comuna 4,,
-58.36789114945784,-34.62465403660517,2013-03-01 00:00:00,REFUGIO,33,93,,NUEVO,Paseo colon Av.,1450,San Telmo,1,1063.0,C1063ADO
-58.36797496121408,-34.62568080988033,2013-03-01 00:00:00,REFUGIO,152,159,,NUEVO,Paseo colon Av.,1551,Boca,COMUNA 04,1063.0,C1063ADC
-58.384089396473726,-34.59548765759909,2013-03-01 00:00:00,REFUGIO,10,59,,NUEVO,"SANTA FE, AV",1185,Retiro,1,1059.0,C1059ABF
-58.38550040070705,-34.59557684537553,2013-03-01 00:00:00,REFUGIO,39,111,,NUEVO,"SANTA FE, AV",1293,Retiro,1,1059.0,C1059ABG
-58.38627262716033,-34.59578066132676,2013-03-01 00:00:00,REFUGIO,39,,,NUEVO,"SANTA FE, AV",1342,Retiro,1,1059.0,C1059ABU
-58.38810271828475,-34.59583472606844,2013-03-01 00:00:00,REFUGIO,10,101,,NUEVO,"SANTA FE, AV",1480,Recoleta,COMUNA 02,1060.0,C1060ABN
-58.38926890674047,-34.595698209091275,2013-03-01 00:00:00,REFUGIO,152,,,NUEVO,"SANTA FE, AV",1557,Recoleta,COMUNA 02,1060.0,C1060ABB
-58.392414452797716,-34.595761078175684,2013-03-01 00:00:00,REFUGIO,152,,,NUEVO,"SANTA FE, AV",1721,Recoleta,COMUNA 02,1060.0,C1060ABD
-58.401404758674815,-34.59478483886841,2013-03-01 00:00:00,REFUGIO,152,,,NUEVO,"SANTA FE, AV",2416,Recoleta,COMUNA 02,1123.0,C1123AAT
-58.40548755099615,-34.5931721829068,2013-03-01 00:00:00,REFUGIO,194,,,NUEVO,"SANTA FE, AV",2724,Recoleta,COMUNA 02,1425.0,C1425BGP
-58.41046074277728,-34.58890444259861,2013-03-01 00:00:00,REFUGIO,12,,,NUEVO,"SANTA FE, AV",3218,Palermo,COMUNA 14,1425.0,C1425BGU
-58.417349156237684,-34.58431368882318,2013-03-01 00:00:00,REFUGIO,57,194,,NUEVO,"SANTA FE, AV",3814,Palermo,COMUNA 14,1425.0,C1425BHN
-58.41769507147227,-34.58396748490542,2013-03-01 00:00:00,REFUGIO,12,36,,NUEVO,"SANTA FE, AV",3851,Palermo,COMUNA 14,1425.0,C1425BHA
-58.418648825761814,-34.58341815745023,2013-03-01 00:00:00,REFUGIO,152,,,NUEVO,"SANTA FE, AV",3918,Palermo,COMUNA 14,1425.0,C1425BHO
-58.41870981135698,-34.583163232803614,2013-03-01 00:00:00,REFUGIO,39,111,,NUEVO,"SANTA FE, AV",3971,Palermo,COMUNA 14,1425.0,C1425BHB
-58.36659736,-34.62849208,2013-04-01 00:00:00,REFUGIO,33,64,,NUEVO,Av. Alte. Brown,195,Boca,Comuna 4,1155.0,C1155ADB
-58.36329377,-34.6305962,2013-04-01 00:00:00,REFUGIO,129,159,,NUEVO,Av. Alte. Brown,611,Boca,Comuna 4,1155.0,C1155AED
-58.36275777,-34.6309491,2013-04-01 00:00:00,REFUGIO,29,53,,NUEVO,Av. Alte. Brown,677,Boca,Comuna 4,1155.0,C1155AED
-58.36113058,-34.63168167,2013-04-01 00:00:00,REFUGIO,152,,,NUEVO,Av. Alte. Brown,790,Boca,Comuna 4,1155.0,C1155AER
-58.35842716,-34.63590372,2013-04-01 00:00:00,REFUGIO,33,46,,NUEVO,Av. Alte. Brown,1280,Boca,Comuna 4,1159.0,C1159ABR
-58.39196504887592,-34.60759174663811,2013-04-01 00:00:00,REFUGIO,150,,,NUEVO,Av. Callao,121,San Nicolas,1,1022.0,C1022AAB
-58.39213535183231,-34.60517683237704,2013-04-01 00:00:00,REFUGIO,150,,,NUEVO,Av. Callao,337,San Nicolas,1,1022.0,C1022AAD
-58.40808117050717,-34.57517946066088,2013-04-01 00:00:00,REFUGIO,37,,,NUEVO,Av. Casares,3591,Palermo,COMUNA 14,1425.0,C1425EWB
-58.42579503,-34.57383844,2013-04-01 00:00:00,REFUGIO,TAXI , 05 VEHICULOS,,NUEVO,Av. Cerviño,4835,Palermo,Comuna 14,1425.0,C1425AIB
-58.383634090435486,-34.59905422175785,2013-04-01 00:00:00,REFUGIO,,,,retirado,Av. Córdoba,1155,Retiro,1,1055.0,C1055AAB
-58.38854138921373,-34.59928930636576,2013-04-01 00:00:00,REFUGIO,132,,,NUEVO,Av. Córdoba,1521,Recoleta,COMUNA 02,1055.0,C1055AAF
-58.39417555332649,-34.59958287081277,2013-04-01 00:00:00,REFUGIO,106,,,NUEVO,Av. Córdoba,1891,Recoleta,COMUNA 02,1120.0,C1120AAA
-58.39652924880172,-34.599631961583626,2013-04-01 00:00:00,REFUGIO,132,,,NUEVO,Av. Córdoba,2045,Recoleta,COMUNA 02,1120.0,C1120AAC
-58.400291926548505,-34.59948894803783,2013-04-01 00:00:00,REFUGIO,106,,,NUEVO,Av. Córdoba,2295,Recoleta,COMUNA 02,1120.0,C1120AAE
-58.40079288381257,-34.59942928266566,2013-04-01 00:00:00,REFUGIO,140,,,NUEVO,Av. Córdoba,2375,Recoleta,COMUNA 02,1120.0,C1120AAF
-58.40164008281982,-34.59932657731416,2013-04-01 00:00:00,REFUGIO,99,,,NUEVO,Av. Córdoba,2439,Recoleta,COMUNA 02,1120.0,C1120AAG
-58.40490731434648,-34.59794743215504,2013-04-01 00:00:00,REFUGIO,99,106,,NUEVO,Av. Córdoba,2671,Recoleta,COMUNA 02,1187.0,C1187AAA
-58.40511045536371,-34.59794838426731,2013-04-01 00:00:00,REFUGIO,29,188,,NUEVO,Av. Córdoba,2685,Recoleta,COMUNA 02,1187.0,C1187AAA
-58.40769739860146,-34.59796922306103,2013-04-01 00:00:00,REFUGIO,106,,,NUEVO,Av. Córdoba,2861,Recoleta,COMUNA 02,1187.0,C1187AAC
-58.41284451,-34.5978731,2013-04-01 00:00:00,REFUGIO,99,,,NUEVO,Av. Córdoba,3271,Recoleta,COMUNA 02,1187.0,C1187AAG
